UserId,Id,HelpfulnessNumerator,Score,Text,ReviewLength,ReviewCount,SentimentLabels,SentimentScores
A1AAOIZQ5JNUVL,357213,1,1,This tea tastes nasty.  Maybe I just dont like sage but it made me gag!,71,25,NEGATIVE,0.9973753690719604
A1AAOIZQ5JNUVL,357812,1,1,This tea tastes nasty.  Maybe I just dont like sage but it made me gag!,71,25,NEGATIVE,0.9973753690719604
A1AAOIZQ5JNUVL,360780,1,1,This tea tastes nasty.  Maybe I just dont like sage but it made me gag!,71,25,NEGATIVE,0.9973753690719604
A1AAOIZQ5JNUVL,379471,1,1,This tea tastes nasty.  Maybe I just dont like sage but it made me gag!,71,25,NEGATIVE,0.9973753690719604
A1AAOIZQ5JNUVL,380556,1,1,This tea tastes nasty.  Maybe I just dont like sage but it made me gag!,71,25,NEGATIVE,0.9973753690719604
A1AAOIZQ5JNUVL,381311,1,1,This tea tastes nasty.  Maybe I just dont like sage but it made me gag!,71,25,NEGATIVE,0.9973753690719604
A1AAOIZQ5JNUVL,386281,1,1,This tea tastes nasty.  Maybe I just dont like sage but it made me gag!,71,25,NEGATIVE,0.9973753690719604
A1AAOIZQ5JNUVL,484365,1,1,This tea tastes nasty.  Maybe I just dont like sage but it made me gag!,71,25,NEGATIVE,0.9973753690719604
A1AAOIZQ5JNUVL,486638,1,1,This tea tastes nasty.  Maybe I just dont like sage but it made me gag!,71,25,NEGATIVE,0.9973753690719604
A1AAOIZQ5JNUVL,503258,1,1,This tea tastes nasty.  Maybe I just dont like sage but it made me gag!,71,25,NEGATIVE,0.9973753690719604
A1AAOIZQ5JNUVL,530714,1,1,This tea tastes nasty.  Maybe I just dont like sage but it made me gag!,71,25,NEGATIVE,0.9973753690719604
A1AEQZM99LO9VA,16208,1,4,I love the flavor of this tea. I wish it didn't come in nylon bags as I just can't make myself use and throw away all that plastic. I hope that they will come out with these flavors in a more ecologically responsible package.,225,22,POSITIVE,0.9992868304252625
A1AEQZM99LO9VA,37357,1,3,I picked up some of this tea at the grocery store last week. It has some grassy aftertaste that many green teas have but not as much as some brands. I was careful with water temp and how long I let it steep and it wasn't bitter. It tastes somewhat clean and fresh but I like the much less expensive Salada better and I don't have to be careful with it like I do with Stash teas.,378,22,POSITIVE,0.9671634435653687
A1AEQZM99LO9VA,62064,1,1,"This is a weak, bad, imitation of an Earl Grey tea. Even Bigelow Earl Grey is better, but Twinings is the best. Stash teas in general are weak and not that good, I especially dislike all the tea grounds in the bottom of my cup with Stash teas.",243,22,NEGATIVE,0.9961511492729187
A1AEQZM99LO9VA,62327,1,1,"This is a weak, bad, imitation of an Earl Grey tea. Even Bigelow Earl Grey is better, but Twinings is the best. Stash teas in general are weak and not that good, I especially dislike all the tea grounds in the bottom of my cup with Stash teas.",243,22,NEGATIVE,0.9961511492729187
A1AEQZM99LO9VA,62807,1,3,I picked up some of this tea at the grocery store last week. It has some grassy aftertaste that many green teas have but not as much as some brands. I was careful with water temp and how long I let it steep and it wasn't bitter. It tastes somewhat clean and fresh but I like the much less expensive Salada better and I don't have to be careful with it like I do with Stash teas.,378,22,POSITIVE,0.9671634435653687
A1AEQZM99LO9VA,69664,1,1,"This is a weak, bad, imitation of an Earl Grey tea. Even Bigelow Earl Grey is better, but Twinings is the best. Stash teas in general are weak and not that good, I especially dislike all the tea grounds in the bottom of my cup with Stash teas.",243,22,NEGATIVE,0.9961511492729187
A1AEQZM99LO9VA,76428,1,3,I picked up some of this tea at the grocery store last week. It has some grassy aftertaste that many green teas have but not as much as some brands. I was careful with water temp and how long I let it steep and it wasn't bitter. It tastes somewhat clean and fresh but I like the much less expensive Salada better and I don't have to be careful with it like I do with Stash teas.,378,22,POSITIVE,0.9671634435653687
A1AEQZM99LO9VA,132021,1,1,"This is a weak, bad, imitation of an Earl Grey tea. Even Bigelow Earl Grey is better, but Twinings is the best. Stash teas in general are weak and not that good, I especially dislike all the tea grounds in the bottom of my cup with Stash teas.",243,22,NEGATIVE,0.9961511492729187
A1AEQZM99LO9VA,150772,1,3,"I really enjoy Ahmad English tea #1, so I tried thier Earl Grey. It has an astringent aftertaste, is too strong, and this particular box has no individual packaging to seal the flavor in. I prefer not to use foil wrapped products for environmental reasons but these packets need to be in an airtight container so as not to loose thier flavor. I really cannot taste much bergamot which is what I enjoy about an Earl Grey. Also, it smells too perfumey for me. I'll stick to Twinings Earl Grey.",491,22,NEGATIVE,0.9893177151679993
A1AEQZM99LO9VA,164210,1,3,I picked up some of this tea at the grocery store last week. It has some grassy aftertaste that many green teas have but not as much as some brands. I was careful with water temp and how long I let it steep and it wasn't bitter. It tastes somewhat clean and fresh but I like the much less expensive Salada better and I don't have to be careful with it like I do with Stash teas.,378,22,POSITIVE,0.9671634435653687
A1AEQZM99LO9VA,348075,1,1,My husband and I both hated this tea. The floral taste and smell of lavendar (and unknown smells) is overpowering. It tastes nothing like any other Earl Grey that I've had. I've heard of bathing in green tea so I'm going to use it that way.<br />Update: It smelled like a bath product so I used it that way and it kept my skin from feeling dry and itchy in the winter weather. It made the bath smell nice too.,409,22,POSITIVE,0.9631322026252747
A1AEQZM99LO9VA,349321,1,1,"This is a weak, bad, imitation of an Earl Grey tea. Even Bigelow Earl Grey is better, but Twinings is the best. Stash teas in general are weak and not that good, I especially dislike all the tea grounds in the bottom of my cup with Stash teas.",243,22,NEGATIVE,0.9961511492729187
A1AEQZM99LO9VA,391937,1,1,"This is a weak, bad, imitation of an Earl Grey tea. Even Bigelow Earl Grey is better, but Twinings is the best. Stash teas in general are weak and not that good, I especially dislike all the tea grounds in the bottom of my cup with Stash teas.",243,22,NEGATIVE,0.9961511492729187
A1AEQZM99LO9VA,411835,1,1,"This is a weak, bad, imitation of an Earl Grey tea. Even Bigelow Earl Grey is better, but Twinings is the best. Stash teas in general are weak and not that good, I especially dislike all the tea grounds in the bottom of my cup with Stash teas.",243,22,NEGATIVE,0.9961511492729187
A1AEQZM99LO9VA,420045,1,5,"I love this tea even better than Twinings Earl Grey and Lady Grey. It's full flavored, never too strong though, never bitter. As far as black or red tea goes, I've given up on other brands and I now stick to Twinings. They know thier teas.",239,22,POSITIVE,0.9991641044616699
A1AEQZM99LO9VA,463060,1,3,I picked up some of this tea at the grocery store last week. It has some grassy aftertaste that many green teas have but not as much as some brands. I was careful with water temp and how long I let it steep and it wasn't bitter. It tastes somewhat clean and fresh but I like the much less expensive Salada better and I don't have to be careful with it like I do with Stash teas.,378,22,POSITIVE,0.9671634435653687
A1AEQZM99LO9VA,466688,1,2,This was a cheap tea but it tasted bad. It makes a weak cup with a strong aftertaste that I can't explain.,106,22,NEGATIVE,0.9979337453842163
A1AEQZM99LO9VA,471375,1,5,"I love Twinings Earl Grey but for a change or something slightly more delicate, I love Lady Grey. Twinings is proof that you don't have to spend a lot of money or buy loose tea to get smooth, mellow tea full of flavor. Also, twinings bags impart no flavor of thier own and they don't let any floaties escape.",308,22,POSITIVE,0.8897403478622437
A1AEQZM99LO9VA,474113,1,3,I picked up some of this tea at the grocery store last week. It has some grassy aftertaste that many green teas have but not as much as some brands. I was careful with water temp and how long I let it steep and it wasn't bitter. It tastes somewhat clean and fresh but I like the much less expensive Salada better and I don't have to be careful with it like I do with Stash teas.,378,22,POSITIVE,0.9671634435653687
A1AEQZM99LO9VA,499580,1,1,"This is a weak, bad, imitation of an Earl Grey tea. Even Bigelow Earl Grey is better, but Twinings is the best. Stash teas in general are weak and not that good, I especially dislike all the tea grounds in the bottom of my cup with Stash teas.",243,22,NEGATIVE,0.9961511492729187
A1AEQZM99LO9VA,518418,1,3,I picked up some of this tea at the grocery store last week. It has some grassy aftertaste that many green teas have but not as much as some brands. I was careful with water temp and how long I let it steep and it wasn't bitter. It tastes somewhat clean and fresh but I like the much less expensive Salada better and I don't have to be careful with it like I do with Stash teas.,378,22,POSITIVE,0.9671634435653687
A1AEQZM99LO9VA,546498,1,3,"I really enjoy Ahmad English tea #1, so I tried thier Earl Grey. It has an astringent aftertaste, is too strong, and this particular box has no individual packaging to seal the flavor in. I prefer not to use foil wrapped products for environmental reasons but these packets need to be in an airtight container so as not to loose thier flavor. I really cannot taste much bergamot which is what I enjoy about an Earl Grey. Also, it smells too perfumey for me. I'll stick to Twinings Earl Grey.",491,22,NEGATIVE,0.9893177151679993
A1B8BDVIFLX7NQ,34000,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,40590,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,101148,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,103021,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,117557,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,155754,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,178332,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,198516,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,212733,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,293948,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,299537,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,301003,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,333598,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,352085,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,357257,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,357856,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,360824,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,379515,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,380600,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,381355,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,386325,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,484409,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,486682,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,503302,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1B8BDVIFLX7NQ,530758,2,5,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save.",202,25,NEGATIVE,0.9803562164306641
A1C9CBBTVEMFG,34027,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,40617,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,101175,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,103048,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,117584,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,155781,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,178359,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,198543,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,212760,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,293975,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,299564,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,301030,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,333625,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,352112,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,357284,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,357883,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,360851,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,379542,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,380627,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,381382,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,386352,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,484436,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,486709,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,503329,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1C9CBBTVEMFG,530785,1,4,"I bought this because I heard about the benefits of Sage tea. I got used to the taste pretty quickly and love to pour it in a glass of ice to enjoy during the summer days.<br /><br />I took a star off because I've been drinking it for several weeks and I'm not seeing the work of benefits that is claimed of Sage tea (but then, I've always believed that you lose some benefits when the teas are in bags as opposed to still being in leaf form?).",444,25,POSITIVE,0.9453814625740051
A1CVN6FWUCZOMD,12412,2,5,"i tried bahlsen chocolates in europe, but you can't find them very often in the states. these are unlike any usa chocolates i've eaten, the wafer is wrapped over itself 4-5 times. you can't beat the crunch these make, delicious.",228,20,POSITIVE,0.9958900809288025
A1CVN6FWUCZOMD,37417,2,5,"i tried bahlsen chocolates in europe, but you can't find them very often in the states. these are unlike any usa chocolates i've eaten, the wafer is wrapped over itself 4-5 times. you can't beat the crunch these make, delicious.",228,20,POSITIVE,0.9958900809288025
A1CVN6FWUCZOMD,50260,2,5,"i tried bahlsen chocolates in europe, but you can't find them very often in the states. these are unlike any usa chocolates i've eaten, the wafer is wrapped over itself 4-5 times. you can't beat the crunch these make, delicious.",228,20,POSITIVE,0.9958900809288025
A1CVN6FWUCZOMD,59365,2,5,"i tried bahlsen chocolates in europe, but you can't find them very often in the states. these are unlike any usa chocolates i've eaten, the wafer is wrapped over itself 4-5 times. you can't beat the crunch these make, delicious.",228,20,POSITIVE,0.9958900809288025
A1CVN6FWUCZOMD,90877,2,5,"i tried bahlsen chocolates in europe, but you can't find them very often in the states. these are unlike any usa chocolates i've eaten, the wafer is wrapped over itself 4-5 times. you can't beat the crunch these make, delicious.",228,20,POSITIVE,0.9958900809288025
A1CVN6FWUCZOMD,137787,2,5,"if you like slim jims, these have just a hint of nacho cheese flavor. personally, i find them quite delicious. giants are about 14"" long, so this 24 box should last me a least a couple of weeks.",194,20,POSITIVE,0.9993950128555298
A1CVN6FWUCZOMD,145254,2,5,"i tried bahlsen chocolates in europe, but you can't find them very often in the states. these are unlike any usa chocolates i've eaten, the wafer is wrapped over itself 4-5 times. you can't beat the crunch these make, delicious.",228,20,POSITIVE,0.9958900809288025
A1CVN6FWUCZOMD,163365,2,5,"if you like slim jims, these have just a hint of nacho cheese flavor. personally, i find them quite delicious. giants are about 14"" long, so this 24 box should last me a least a couple of weeks.",194,20,POSITIVE,0.9993950128555298
A1CVN6FWUCZOMD,163798,2,5,"i tried bahlsen chocolates in europe, but you can't find them very often in the states. these are unlike any usa chocolates i've eaten, the wafer is wrapped over itself 4-5 times. you can't beat the crunch these make, delicious.",228,20,POSITIVE,0.9958900809288025
A1CVN6FWUCZOMD,169860,2,5,"i tried bahlsen chocolates in europe, but you can't find them very often in the states. these are unlike any usa chocolates i've eaten, the wafer is wrapped over itself 4-5 times. you can't beat the crunch these make, delicious.",228,20,POSITIVE,0.9958900809288025
A1CVN6FWUCZOMD,274087,2,5,"if you like oreos even just a little bit, these things are delicious! i was disappointed when the cookies in my first box were a bit soggy, but that was the only one out of 12. highly recommended!",196,20,POSITIVE,0.9907997250556946
A1CVN6FWUCZOMD,294103,2,5,"i tried bahlsen chocolates in europe, but you can't find them very often in the states. these are unlike any usa chocolates i've eaten, the wafer is wrapped over itself 4-5 times. you can't beat the crunch these make, delicious.",228,20,POSITIVE,0.9958900809288025
A1CVN6FWUCZOMD,306925,2,5,"if you like slim jims, these have just a hint of nacho cheese flavor. personally, i find them quite delicious. giants are about 14"" long, so this 24 box should last me a least a couple of weeks.",194,20,POSITIVE,0.9993950128555298
A1CVN6FWUCZOMD,324395,2,5,"i tried bahlsen chocolates in europe, but you can't find them very often in the states. these are unlike any usa chocolates i've eaten, the wafer is wrapped over itself 4-5 times. you can't beat the crunch these make, delicious.",228,20,POSITIVE,0.9958900809288025
A1CVN6FWUCZOMD,333764,2,5,"i tried bahlsen chocolates in europe, but you can't find them very often in the states. these are unlike any usa chocolates i've eaten, the wafer is wrapped over itself 4-5 times. you can't beat the crunch these make, delicious.",228,20,POSITIVE,0.9958900809288025
A1CVN6FWUCZOMD,396906,2,5,"i tried bahlsen chocolates in europe, but you can't find them very often in the states. these are unlike any usa chocolates i've eaten, the wafer is wrapped over itself 4-5 times. you can't beat the crunch these make, delicious.",228,20,POSITIVE,0.9958900809288025
A1CVN6FWUCZOMD,470398,2,5,"i tried bahlsen chocolates in europe, but you can't find them very often in the states. these are unlike any usa chocolates i've eaten, the wafer is wrapped over itself 4-5 times. you can't beat the crunch these make, delicious.",228,20,POSITIVE,0.9958900809288025
A1CVN6FWUCZOMD,490586,2,5,"if you like slim jims, these have just a hint of nacho cheese flavor. personally, i find them quite delicious. giants are about 14"" long, so this 24 box should last me a least a couple of weeks.",194,20,POSITIVE,0.9993950128555298
A1CVN6FWUCZOMD,491860,2,5,"i tried bahlsen chocolates in europe, but you can't find them very often in the states. these are unlike any usa chocolates i've eaten, the wafer is wrapped over itself 4-5 times. you can't beat the crunch these make, delicious.",228,20,POSITIVE,0.9958900809288025
